tanggal_baca,id,clean_author,clean_text,score,sentiment
2026-01-25 07:00:00,Ugw06YurTiuamXe_1k54AaABAg,@wiraragiz8662,Kenapa Tempo diam dikasus ijazah palsu jokowi-gibran ?!?!?!?!?!?,0,Netral
2026-01-25 07:00:00,Ugwk16kWX_U6RMf0Rwt4AaABAg,@Quote430,"kata ""Antek Asing"" adalah mereka yang mengkritisi kebijakan yang merugikan rakyat tapi menguntungkan para pejabat",-2,Negatif
2026-01-25 07:00:00,UgwG4EhLw9p8G-mB35Z4AaABAg,@nanies340,"Mas Husain suaranya mirip pak Jokowi  , sorry  to say",0,Netral
2026-01-25 07:00:00,Ugw3GrbMOGGVBHGe9bt4AaABAg,@alexsalapan6329,"KRITIK malah dikatain ANTEK ASING.
Padahal Dia dan KABINET nya yg GAK BECUS KERJA.",-2,Negatif
2026-01-25 07:00:00,Ugw3GrbMOGGVBHGe9bt4AaABAg.ASLtvJT2DccASMv1aIAqw4,@ste4494,"Coba Donkk kalo bukan antek asing, mau donk bahas Prabowo yg baru aja merapat ke Donald Trump di Board of Peace, disaat dunia memusuhi Amerika.

Kalo berani bahas berarti tempo mantap 👍😊
Kalo nda, waduh sy jd ragu deh..😊🙏🏻😊",-5,Negatif
2026-01-25 07:00:00,Ugw7wwvKpthGbziUV094AaABAg,@supriadimarthaen9113,Ini strategi primitif yg sudah ketinggalan jaman bagi rakyat yg punya kecerdasan standar. Makanya kunci keberhasilannya adalah kebodohan masal mayoritas rakyat atau paling tdk mayoritas rakyat yg punya hak pilih seperti yg terjadi di Amerika Serikat sejak era Trump. Siapa saja yg sebenarnya antek asing tentu sangat mudah dilihat dan dinilai sendiri 😂,-4,Negatif
2026-01-25 07:00:00,UgwY0lC0FbmRrBLQTKR4AaABAg,@haryparulian2544,Setuju dengan UU itu.... ga ngaruh sih sama pekerjaan gw.... setuju secepatnya di smapaikan ke DPR dan dibahas... ribut terus.. medsos qt sampah...,2,Positif
2026-01-25 07:00:00,Ugx2WnIj-2DLasClM-p4AaABAg,@gylaggal3896,"Yang ditunggu tiap minggu❤
Sayangnya karena rakyat makin terpuruk yang aware hanya bisa geleng2 kepala",0,Netral
2026-01-25 07:00:00,Ugwnk5gjcLxaqK_xPwV4AaABAg,@AliefHidayatulloh-x8f,Emang dia ini selalu bikin gaduh dan mwnyebar ketakutan. Contoh waktu kalah 2019 ada gerombolan yg rusuh. Mau ngomongin asing ? Yg ngasih data pribadi rakyat indonesia siapa ? Yg ngasih konsesi nikel dan logam tanah jarang ke amerika siapa ? Kerjaan kok tukang cari kambing hitam dan rakus kekuasaan,-2,Negatif
2026-01-25 07:00:00,UgxINJvVZTJxsZgArwF4AaABAg,@PutriOctarina,"It's all 'bout the money, dum bi dam...",0,Netral
2026-01-25 07:00:00,UgyILgO5ktN_rxhWMVR4AaABAg,@GunawanPutra-z8l,"Yang antek asing siapa, pening lah",-2,Negatif
2026-01-25 07:00:00,UgzeybDWOoYa6v83IRp4AaABAg,@WIB2030,Padahal berutang ke luar negeri ini paling antek asing karena berutang sama aja menerima borgol dari asing lalu sukarela digembokkan ke tangan sendiri😢,-3,Negatif
2026-01-25 07:00:00,UgwMzFMXB_7XT2SXtj14AaABAg,@stevenhoe451,"Antek Lokal di kabinet saja ga mampu diatasi, masih cerita Antek Asing, kejauhan mimpinya.",-3,Negatif
2026-01-26 07:00:00,UgwMzFMXB_7XT2SXtj14AaABAg.ASLtPNViiGrASOEjUuW3DT,@jblgratia8864,Betuuuul,0,Netral
2026-01-28 07:00:00,UgwMzFMXB_7XT2SXtj14AaABAg.ASLtPNViiGrASUKwsGekRU,@ariwidianto6504,Antek apa mungkin di KBBI disamakan artinya dengan komplotan? Atau bagaimana,-1,Negatif
2026-01-25 07:00:00,UgwACJPCilIUKf_NJoJ4AaABAg,@Liliput-t1c,"Propaganda antek asing prabowo tni sama persis dengan cuci otak antek asing ala Suharto tni

Yang dimaksud sebagai antek asing itu bukanlah non wni. Tapi wni yang berani bicara atas segala macam perampokan uang rakyat Dan pembantaian rakyat yang dilakukan oleh rezim Suharto tni dulu, Dan sekarang sedang dilakukan oleh rezim prabowo tni 

Prabowo tni sengaja mengkondisikan Dan menghasut rakyat soal antek asing. Supaya bila sebentar lagi ada rakyat yang berani bicara melawan kebobrokan prabowo tni, Dan dihabisin oleh prabowo tni, diharapkan sebagian rakyat yang sudah kena cuci otak, tidak akan melawan rezim prabowo tni

Propaganda antek2 asing juga bertujuan untuk menciptakan semacam hantu PKI ala tni. Menciptakan keresahan di tengah rakyat. Dan bila rakyat bingung, mereka akan mudah ditipu, diarahkan Dan dimanipulasi oleh rezim prabowo tni",-9,Negatif
2026-01-25 07:00:00,UgwbC3nJDbdeZP2j4654AaABAg,@MarsionStakato,"Tapi minjam duit tdrus ke asing. Gila ga itu??.
🤣🤣🤣",-1,Negatif
2026-01-25 07:00:00,Ugyz4lQrQKoUMBDmPQt4AaABAg,@fabanyomadrid7165,"kakek2 jadi presiden,, gini lah,,,
terjebak bayang2 masa lalu.. dan ambisi besar yg meledak2 di akhir senja,,,",0,Netral
2026-01-25 07:00:00,UgzV17oB5QplNY1HhdF4AaABAg,@Descartes80,"Untungnya wowo memimpin saat kondisi carut marut (masalah iran, venezuela, perlambatan ekonomi dunia) kebayang saya kalo sudah adem ayem tiba² muncul hueu------hueu.... wah negara kita menjadi fasis tanpa kita sadari.😅😅😅",-4,Negatif
2026-01-25 07:00:00,Ugx1c6jOMxEwNsV4rjl4AaABAg,@RoyalRayko15,"Nubuat dia ""2030 Indonesia Hancur"" memang sengaja mau dia kabulkan dengan tangannya sendiri.

Lihat aja 1 tahun pemerintahannya dia ngapain aja, banyak duit dihamburkan demi hal yang gak berguna dan malah menguntungkan negara lain daripada rakyatnya sendiri.",-1,Negatif
2026-01-25 07:00:00,Ugz6DxSnS_yh0OQfaed4AaABAg,@srimulyati9829,Antek Antek Asingnya Sedang Berkuasa 😂,-3,Negatif
2026-01-25 07:00:00,Ugz6DxSnS_yh0OQfaed4AaABAg.ASLstZ1JDEjASM8hkDwUNH,@indonesiamenggugat8795,Anteknya trump 😂😂,-2,Negatif
2026-01-25 07:00:00,Ugxsuj5uJXCxsPYZEp14AaABAg,@pinskersice9417,"asing dan antek asing mah simpel anda nurut mereka ""cukup"", indonesia ini antek alien karena koruptor nya gak pernah cukup kocak, bahaya indonesia itu antek alien para pejabat yang pasti korup dan nepotisme, ponakan prabowo ma keluarga jokowi udah dapet kursi dimana saja hari ini ? wkwkwkwkwkwkwkwkwkwk",-8,Negatif
2026-01-25 07:00:00,Ugy2SCNIOp8xY1wL34h4AaABAg,@gungdeaditya5416,Tempo antek asing bukan ? 😂,-2,Negatif
2026-01-25 07:00:00,Ugxp24Mk_gVTMnw3EPF4AaABAg,@irawantee,Antek antek asing harus di singkirkan dari Indonesia. Merdeka ✊,-2,Negatif
2026-01-25 07:00:00,Ugxm5RCxtOU-GOOg0mB4AaABAg,@hannymarten6464,"Kuman di seberang di palestina tampak, kadrun di Indonesia tiada tampak. Wowo jawab ini.",-1,Negatif
2026-01-25 07:00:00,UgzG2ojOCxxJvXo0QXl4AaABAg,@TotokMariyanto-ew9uo,kalo sdh tau  ada manusia2 dan pejabat2 yg jadi antek asing maka bapak sebagai presiden HARUS MELIBAS .!!! kapan .!?😵‍💫😟,-2,Negatif
2026-01-25 07:00:00,UgyVBOlYSQRELvZjkvx4AaABAg,@topan-ol3md,Antek asing hanyalah musuh imajiner yg diciptakan olh org yg sdh kehabisan ide utk mengendalikan situasi...,-3,Negatif
2026-01-25 07:00:00,UgyVBOlYSQRELvZjkvx4AaABAg.ASLsgyCFR02ASMMLPvAPFw,@nozomi-pictures,"Setuju bro, dia ngomong gak berani keluarin data & hasil riset",2,Positif
2026-01-28 07:00:00,UgyVBOlYSQRELvZjkvx4AaABAg.ASLsgyCFR02ASU2_yLueve,@KutuKhan6467,agen selatan selatan itu porosnya siapa 😂😂😂,0,Netral
2026-01-25 07:00:00,UgxZkoFD98fYwOMx4C94AaABAg,@Judas08,"Sudah paling benar semua di atur dan di buat UU.

Karena kebebasan yg sebebas bebasnya hanya akan berujung anarki.",1,Positif
2026-01-25 07:00:00,UgxZkoFD98fYwOMx4C94AaABAg.ASLsV_PxqZeASLtb-6oKSo,@edwardwibowo6788,"Anarki itu nongol kalo semua serba dilarang kocak 😂, kalo semua ga serba dilarang, alasannya anarki apaan? Logika dibenerin cil 😂",0,Netral
2026-01-25 07:00:00,UgxVIjttIMnaYpbEEmt4AaABAg,@rumahpiatu8505,"Efisiensi anggaran gaya prabowo dgn terus membuka lembaga lembaga baru......tanpa hasil.
Mr omon omon.... 👍👍👍",-2,Negatif
2026-01-25 07:00:00,UgyhbywjqOJhotlhoRp4AaABAg,@anfasanur,"""antek asing"" itu adalah sebuah doktrin terhadap masyarakat supaya mereka dilarang bicara globalisasi, dilarang bersaing dengan luar negeri tapi harus terima kesempatan kerjanya dirampas asing, dipaksa sok NAZIonalis tapi ternyata disuruh jilat-jilat penguasa.

Tapi pemerintah boleh seenaknya ngelonte, jual diri, melacurkan diri ke asing supaya mereka disuapin sama duit investasi dari asing yang nantinya bisa mereka korupsi.",-5,Negatif
2026-01-25 07:00:00,UgxKypZasrYDHG53val4AaABAg,@geeryhandhika3057,"Tujuannya jelas untuk mencegah pemakzulan oknum Firaun besar mulut pura-pura dibodohi menteri.

Rakyat beserta Legislatif PDIP wajib mencegah. Kalau legislatif Koalisi itu bukan Lembaga Legislatif di mata rakyat.",1,Positif
2026-01-25 07:00:00,UgyZe0T9SyC9fxdhQHR4AaABAg,@kahpikahpi1476,"Anehnya israel juga masuk ,bentukan trump😂",-2,Negatif
2026-01-25 07:00:00,UgyZe0T9SyC9fxdhQHR4AaABAg.ASLsKMQCgqqASLxqyqzOcc,@suburmakmur4324," @kahpikahpi1476  Saudi juga masuk, Qatar, Turki, Bahrain, Mesir , Maroko, Yordania , Pakistan",0,Netral
2026-01-25 07:00:00,UgwmY_LtvPCuSt7EaQ14AaABAg,@sanra_muse,Heeii amtech amtech asheeng,0,Netral
2026-01-25 07:00:00,UgzhGpnNH6Grr49cX-V4AaABAg,@fauzan_4613,"Awas tempo media pertama yg di lebel antek asing,wkwkwk",-1,Negatif
2026-01-25 07:00:00,UgxLJJM8yAx8LNldEMd4AaABAg,@maguswijanarko688,"PRÈSIDÈN INI  KESANNYA SANGAT KETAKUTAN SEKALI YAA, JAMAN SBY DAN JOKOW I AMAN2 AJ,",1,Positif
2026-01-25 07:00:00,Ugw86VY01YY_36axpgF4AaABAg,@visiophotocinema,Takut antek asing tapi ke negeri asing 2x sebulan,-4,Negatif
2026-01-25 07:00:00,UgzqdEz7SiWJa5c0NEx4AaABAg,@winatakrama4301,"PAK WO, ""RAKYAT TIDAK BUTUH LAGI OMON2 MU, LAKSANAKAN AJA JANJI2 WAKTU KAMPANYE DULU (PENDIDIKAN GRATIS S/D KULIAH, ANGKUTAN UMUM GRATIS, SUBSIDI LISTRIK, SEMBAKO & BBM MURAH DLL), ITU AJA DITEPATI PASTI RAKYAT SENANG... RAKYAT BAWAH SDH PADA MENJERIT PAKK😂",-1,Negatif
2026-01-25 07:00:00,UgzidSKKBOFO0x2WlVx4AaABAg,@robbysutansir7252,Jokowi dan Team Solo adalah Antek Asing /China RRC.,-4,Negatif
2026-01-25 07:00:00,UgwyD3-wqZwxcc8kTSp4AaABAg,@andyt9550,"Saran buat om Rikang,
Kalau mau intro sapa-sapa penonton YouTube,
Kasih salam yang beda tiap pekannya

Kayak pekan lalu :
""Hai, warga-warga paling bahagia di dunia""

Semoga didenger sarannya sama om Rikang 😂😂😂
Makasih",2,Positif
2026-01-25 07:00:00,Ugy2zQzxIaBq9BXEtAp4AaABAg,@kokopolper,wowo anti antek aseng tp seneng jd antek nya trumph...,-5,Negatif
2026-01-25 07:00:00,Ugy2zQzxIaBq9BXEtAp4AaABAg.ASLrrGx_6BrASM8b1ETa6K,@indonesiamenggugat8795,"Ini fakta, tak terbantahkan !!",0,Netral
2026-01-28 07:00:00,Ugy2zQzxIaBq9BXEtAp4AaABAg.ASLrrGx_6BrASTKiaGpFB5,@tolekeling8324,😂😅😂,0,Netral
2026-01-25 07:00:00,UgzRrM0Ng2hviC-F4X54AaABAg,@winatakrama4301,"PAK PRESIDEN, PROGRAM MBG BPK DIBAWAH ITU BANYAK DISELEWENGKN, LEBIH LAYAK DIKATAKN SBG ""NASI KUCING"", ANAK2 SEKOLAH SERING PROTES, TAPI PANITIA BERDALIH: ""WONG GRATIS, KOK GAK DISYUKURI AJA"" 😭😭",0,Netral
2026-01-25 07:00:00,UgzRrM0Ng2hviC-F4X54AaABAg.ASLrhWLueACASM-skttxfb,@diyanidjanwir6057,Woi itu dr pajak rakyat gratis ENDASMU,0,Netral
2026-01-25 07:00:00,UgzRrM0Ng2hviC-F4X54AaABAg.ASLrhWLueACASM7SjG0tXx,@AmranYusuf-v6w,Program penghasil kotoran terbanyak di dunia,0,Netral
2026-01-25 07:00:00,UgyDPIASaFOguy2CpO54AaABAg,@robbysutansir7252,Oligarki Pengusaha China adalah Antek Asing 😅😅😅,-4,Negatif
2026-01-25 07:00:00,UgyDPIASaFOguy2CpO54AaABAg.ASLrgy5jeZlASN4KLjgEQd,@yudiherwantono6147,Antek asong donk 😂,-1,Negatif
2026-01-28 07:00:00,UgyDPIASaFOguy2CpO54AaABAg.ASLrgy5jeZlASU3A6KCW-2,@KutuKhan6467,bener itu 😔👍,0,Netral
2026-01-25 07:00:00,UgzjNJg5F3kZDRWeGul4AaABAg,@sasti3385,"Prabowo paradox 
Dia yang sering ke luar negeri 
Malah menuduh orang lain antek asing",-2,Negatif
2026-01-25 07:00:00,UgzjNJg5F3kZDRWeGul4AaABAg.ASLrZmM3KCKASM8Y2Hu_XP,@indonesiamenggugat8795,Terakhir ini wisata genosida dukung one state solution,0,Netral
2026-01-26 07:00:00,UgzjNJg5F3kZDRWeGul4AaABAg.ASLrZmM3KCKASPGFHGZlYi,@RahayuElektronik,yang bahaya itu yang gak keluar negeri tapi jadi antek asing bikin propaganda,-4,Negatif
2026-01-26 07:00:00,UgzjNJg5F3kZDRWeGul4AaABAg.ASLrZmM3KCKASPJjrCGxLw,@sasti3385,"​@RahayuElektronik
Itu lain lagi bro bicaranya",0,Netral
2026-01-30 07:00:00,UgzjNJg5F3kZDRWeGul4AaABAg.ASLrZmM3KCKASYjafCJR4n,@muhabyqosim5164,​@RahayuElektronikjokowi 😂😂😂😂,0,Netral
2026-01-27 07:00:00,UgzjNJg5F3kZDRWeGul4AaABAg.ASLrZmM3KCKASQkVHhsOtM,@Noor.M-mg8mo,"sekarang era media sosial, perang hybrid, konflik geopolitik, crypto, drone, rare earth perang tarih dan ngak paham dengan cara bermain politik tingkat tinggi, kebangetan..! menggunakan media sosial sebagai alat propaganda baik dari dalam mau pun luar negeri 😂😂, ngak  paham dengan hal itu kebangetan. buang saja hape lo.. wajar presiden bilang gitu..!!!",-6,Negatif
2026-01-25 07:00:00,UgzjNJg5F3kZDRWeGul4AaABAg.ASLrZmM3KCKASMuz_mj9Ik,@ste4494,"Coba Donkk kalo bukan antek asing, mau donk bahas Prabowo yg baru aja merapat ke Donald Trump di Board of Peace, disaat dunia memusuhi Amerika.

Kalo berani bahas berarti tempo mantap 👍😊
Kalo nda, waduh sy jd ragu deh..😊🙏🏻😊",-5,Negatif
2026-01-26 07:00:00,UgzjNJg5F3kZDRWeGul4AaABAg.ASLrZmM3KCKASORI8zLva9,@dimasseto7248,"orang indo emang cepet lupa alias pikun2
tempo kan dulu salah satu buzzer media pinokio, dan pdip partai utamanya
kenapa tiba2 mereka jadi pembela rakyat ?",-3,Negatif
2026-01-25 07:00:00,UgwWyewlis0FyBqvYp14AaABAg,@bocahkaebocahkae3205,Tempo yg sllu kritisi soalnya skrg rezimnya sungguh terlalu miris😢,0,Netral
2026-01-25 07:00:00,UgwlhFS7uzCAQ1N1QBF4AaABAg,@IndraPur-ee5uc,Ama Mulyono aja bengek ko ngomong antek antek oseng2 😂😂😂,-3,Negatif
2026-01-25 07:00:00,UgwlhFS7uzCAQ1N1QBF4AaABAg.ASLrUVe3wztASMa6HVu04_,@gino2211,😂😂😂,0,Netral
2026-01-25 07:00:00,UgynQq4ipOcd9wib7994AaABAg,@katmiyatijarwo2502,Anak muda sekarang pilih bekerja di luar negri Negara nya sendiri tidak bisa menjamin bisa mendapat  pekerjaan lebih baik pendapatan nya untuk mencukupi kebutuan nya,1,Positif
2026-01-25 07:00:00,Ugx5w_0KhFIsgxBA9V54AaABAg,@robbysutansir7252,Antek Asing itu adalah Konglomerat yang berafiliasi kepada China RRC.,-3,Negatif
2026-01-25 07:00:00,Ugy6eZ9dOg68h_3xwh54AaABAg,@umarumar928,bijitu kalo gue boss!😁,0,Netral
2026-01-25 07:00:00,UgxN3roXnMvxhjYCL2h4AaABAg,@AriEka-i5g,"paradoks ""antek asing""?",-2,Negatif
2026-01-25 07:00:00,UgwzqUd8QJDiAh3lJeZ4AaABAg,@ariefjati4545,"Tolong fokus kerja untuk memperbaiki perekonomian masyarakat, pak Wowo.
Semakin anda sering berpidato maka akan semakin sering muncul issue baru yg tidak penting.

Hidup itu sederhana.
Wiwi dan Wowo lah yg membuatnya mahal (inflasi tinggi, kurs Rupiah lemah, harga Sembako mahal, harga BBM tinggi, dll).",-1,Negatif
2026-01-25 07:00:00,UgxxMXtS9GSd6ikqgzd4AaABAg,@RobinR-f9n,Cari kambing hitam asing tapi minta ketemu anak trump😂😂 ga jelas lo presiden,-1,Negatif
2026-01-25 07:00:00,UgxZepJ9CaA_r5Zuw8d4AaABAg,@KuntariBu,ASING  ASENGG   ngising  olieGAR  KEPALA  SAWIT 😂😂😂 long live LORD  LBP  luluh  Bersama bencana Perjuangan 😂😂😂😂😂😂😂😂,-1,Negatif
2026-01-25 07:00:00,UgxgI2KqARnOLH1h6B94AaABAg,@MesyaPratiwi-x8p1e,Prabowo macan ompong,0,Netral
2026-01-25 07:00:00,UgzpD1GGfX4GaSK3llt4AaABAg,@missnona3975,"Perasaan ..ni perasaan ku yaa... , era prabowo kok malah tambah aneh ya dengan segala kebijakan2nya...   Baru kali ini punya rasa was2 dan prihatin dengan negara.",-1,Negatif
2026-01-25 07:00:00,UgzCZAkRpLJ2aL3aTZh4AaABAg,@ibnufatwa,"Fixed. Pemerintah negara ini anti kritik, mengekang kebebasan berpendapat dan memiliki komunikasi publik yang buruk.",-1,Negatif
2026-01-25 07:00:00,UgyGtLM5SwJnj_g9ARF4AaABAg,@wahyudasetiawan767,"Tidak perlu bicara Antek asing yg di omon omon, antek dalam negeri sendiri aja yg perlu di basmi jika ada niat bos 🤦, membasmi hama jika bisa mengendalikan dari dalam Degan sendiri yg di luar tidak akan bisa masuk",-5,Negatif
2026-01-25 07:00:00,Ugyw7BqbzNvLsiRi6Bd4AaABAg,@abandxz,Ant 🐜  Tek Tek  👽,-1,Negatif
2026-01-25 07:00:00,UgxC3XxiIrK-wBzXi7t4AaABAg,@JCB12345,Siapa itu antek asing...?,-2,Negatif
2026-01-25 07:00:00,UgyxIlF56Kl34TGafRR4AaABAg,@sogekiing,Presidennya baper.. 🤣🤣🤣🤣,0,Netral
2026-01-25 07:00:00,Ugwg8ykkkKELrdpzFwB4AaABAg,@rocco_siffredi.,OMON OMON. HALU.,-2,Negatif
2026-01-25 07:00:00,Ugx7jgRJGcfLjiqVUaF4AaABAg,@wiwikwijianti9242,"Prabowo kan belajar dari guru politiknya yg sll bilang ada orang besar di balik isu ijasah palsu, tp orang besarnya gk pernah  di sebut..",-1,Negatif
2026-01-25 07:00:00,UgyUfQ19dfsj3UcOaT54AaABAg,@catnice000,Lbh hebat korut klu gitu...berani menunjukkan mrk otoriter..,-1,Negatif
2026-01-25 07:00:00,UgzMoh5TQM0fyUkn9uh4AaABAg,@gd1529,Tempo antek soros menurut bennix 😂,-2,Negatif
2026-01-25 07:00:00,UgxsIn68aCHQKrlR4kB4AaABAg,@jupelSumbar,"Prabowo tiada guna untuk Indonesia, setali tiga uang dengan pendahulunya",0,Netral
2026-01-25 07:00:00,UgxsIn68aCHQKrlR4kB4AaABAg.ASLqWW2TZ-qASM8QBE1XnC,@indonesiamenggugat8795,Malah dukung trump netanyahu anehhh,-1,Negatif
2026-01-25 07:00:00,UgxsIn68aCHQKrlR4kB4AaABAg.ASLqWW2TZ-qASMt197B_is,@themoral7472,Semoga di culik,1,Positif
2026-01-25 07:00:00,UgxsIn68aCHQKrlR4kB4AaABAg.ASLqWW2TZ-qASNE2tXTA1X,@AmrizalAmrizal-vo2vh,​ @themoral7472 semoga rezim bedebah cepat bubar😂😂😂,1,Positif
2026-01-26 07:00:00,UgxsIn68aCHQKrlR4kB4AaABAg.ASLqWW2TZ-qASNvnky3SHs,@Perdanaz2025,Org Tua gitu jadi presiden,0,Netral
2026-01-26 07:00:00,UgxsIn68aCHQKrlR4kB4AaABAg.ASLqWW2TZ-qASOGCAMrgF1,@JDensuDM,"Jangan begitu, hidupmu ga damai kalau memendam kebencian dan dendam. Serius.",-1,Negatif
2026-01-26 07:00:00,UgxsIn68aCHQKrlR4kB4AaABAg.ASLqWW2TZ-qASOHreH8TLR,@Perdanaz2025," @JDensuDM  itu fakta bosku, jgn bego bgt hidup di indo, di tipu2 pejabat",0,Netral
2026-01-26 07:00:00,UgxsIn68aCHQKrlR4kB4AaABAg.ASLqWW2TZ-qASOJqHpzC6D,@JDensuDM," @Perdanaz2025  Wah kamu kasar, pakai ngatain bego, hadeuhhhh...siapa yg ngajari mas Perdana?",0,Netral
2026-01-26 07:00:00,UgxsIn68aCHQKrlR4kB4AaABAg.ASLqWW2TZ-qASOKJeLfuSA,@Perdanaz2025," @JDensuDM  hahaha bego yaa lo bego, yg ngajarin mulyono",-1,Negatif
2026-01-26 07:00:00,UgxsIn68aCHQKrlR4kB4AaABAg.ASLqWW2TZ-qASONrjQ2txv,@JDensuDM, @Perdanaz2025  Wow wow ...amit2 isghtifar mas Perdana.,0,Netral
2026-01-25 07:00:00,Ugwz6yUmuFzJ3c8Mlrx4AaABAg,@karyono6758,Osang asing wowo sendiri gabung dewan keamanan bikinan si donald bebek,-3,Negatif
2026-01-25 07:00:00,UgyUwt8FDTpW4aF9k194AaABAg,@sogekiing,"Antek asing itu,, yg waktu dipecat taun 98 kabur k3 ln..😂",-3,Negatif
2026-01-25 07:00:00,Ugw1t6ONsOtv8KeQwOB4AaABAg,@irfankusnadi7383,Dualisme ala Prabowo,0,Netral
2026-01-25 07:00:00,UgyYijCSgAhTmswkZRh4AaABAg,@dedefaizal867,"Personil komplit nih, kurang uncle pram 😅",0,Netral
2026-01-25 07:00:00,UgyMMbH9GKbt8-D80Ed4AaABAg,@tp3359,Dikatain antek asing sama orang yang mempekerjakan koruptor dari negara asing.,-4,Negatif
2026-01-25 07:00:00,UgyDa0VqjTc_BN2wv9B4AaABAg,@alisadikin1906,Asing untuk pak wowo mungkin,-2,Negatif
2026-01-25 07:00:00,Ugx9788wCDAVF0bAMuB4AaABAg,@ABDUH-nunu,"TANPA KEBANGKITAN RAKYAT, INDONESIA TIDAK AKAN PERNAH ADA KEADILAN KEMANUSIAAN KESEJAHTERAAN DAN KEDAULATAN RAKYAT INDONESIA",0,Netral
2026-01-25 07:00:00,UgwbEW43-hPIZwq_sbd4AaABAg,@SlashM3tal,"Biaselah, TEORI KONSPIRASI selalu diangkat dan disebar utk mengalihkan perhatian orang dari ketidak-beresan sosial-ekonomi di dalam negeri... 🥸",0,Netral
2026-01-25 07:00:00,UgyZ6q9Wpq-ygO2j5lt4AaABAg,@c0baltblue,"Anti antek asing tapi perasaan xi jinping dijaga, zionis diajak kerjasama😂",-4,Negatif
2026-01-25 07:00:00,UgxMv3wisTA1lI2R7bd4AaABAg,@SGSTVchannelku,"when our leaders just copy and paste the policies of other leaders,",0,Netral
2026-01-25 07:00:00,UgxMv3wisTA1lI2R7bd4AaABAg.ASLph_q9HMiASMAG6d1J8a,@jansentanu2637,"Not just any leader, but fascist leaders.",0,Netral
2026-01-25 07:00:00,Ugym_0ZTk_HDcfyHwf54AaABAg,@KopiLotongPahit,"Padahal UU hukuman pancung/gantung bagi pada KORUPTOR LEBIH MEDESAK.
jika di pemerintahan koruptor telah membudaya dan hampir semuanya, maka IDEALNYA PANCUNG/GANTUNG saja SEMUANYA AGAR BERSIH.
TAK ADA JALAN LAIN KECUALI REVOLUSI atau HUKUMAN MATI/PANCUNG/GANTUNG pada PARA KORUPTOR.",-3,Negatif
2026-01-25 07:00:00,Ugxly-umc0OCv2JIDBZ4AaABAg,@Labib-z8h,"Pokok semua adalah antek asing,cuma itu doang 😂😂😂😂",-1,Negatif
2026-01-25 07:00:00,Ugy0qgc7zaOzUgOFjlJ4AaABAg,@ifnalmuaz1806,"Kemiskinan dan Kebodohan adalah dua hal yg diciptakan dan dipelihara oleh rezim Joko Widodo selama berkuasa.. dan kedua hal tab dimanfaatkan/dimanipulasi melalui para buzer bayaran istana.. ingat peran jend muldoko di ksp.. lihat saja mulut comber si ngabailin dipake sbg corong istana di setiap podcast dan media pemberitaan,,",0,Netral
2026-01-25 07:00:00,UgzAhkhsozrAknkebQ54AaABAg,@Akuwumbodiawumbo,"Rakyat kritis : antek aseng, pikir orang tua yg ga ingat umur..",-1,Negatif
2026-01-26 07:00:00,UgzAhkhsozrAknkebQ54AaABAg.ASLpC5Oz6hAASORKt4CvRG,@dimasseto7248,"orang indo emang cepet lupa alias pikun2
tempo kan dulu salah satu buzzer media pinokio, dan pdip partai utamanya
kenapa tiba2 mereka jadi pembela rakyat ?",-3,Negatif
2026-01-26 07:00:00,UgzAhkhsozrAknkebQ54AaABAg.ASLpC5Oz6hAASPGTkkBcSv,@RahayuElektronik,antek asing memecah belah rakyat indonesia dengan propaganda berdalih kritis,-2,Negatif
2026-01-25 07:00:00,UgwHVyMuAABp9EU_zRt4AaABAg,@gaulshb4200,"Antek antek asing, bocor bocor bocor. Hanya Fatamorgana",-6,Negatif
2026-01-28 07:00:00,UgwHVyMuAABp9EU_zRt4AaABAg.ASLp8Bk6JQTASU316ZJnG2,@KutuKhan6467,"aseng itu bukan negara lien, aseng itu tdk akuntable, semisal agen selatan selatan, lah apa masalahnya dgn utara 😩 yaitu tdk akuntable",-2,Negatif
2026-01-25 07:00:00,UgyFlWCn_XnfmHYToDZ4AaABAg,@edwardwibowo6788,"Undang2nya ketok palu, pas banget tukang bungkusnya Parjo, salah-ga salah tangkap ga ada yang tau, yang bisa ngadilin cuma mahkamah ""keluarga""",-1,Negatif
2026-01-25 07:00:00,Ugxv6CSMFaIeih-StKl4AaABAg,@dont_be_a_licker_or_traitor,":body-blue-raised-arms: Menghalalkan segala cara atas nama kepentingan bangsa dan negara, padahal demi 👑💰diri sendiri dan dinasti keluarga serta golongannya sendiri, rakyat jelata dianggap imigran gelap ❓🤔",0,Netral
2026-01-25 07:00:00,UgwcK4MFGEQwofhsy114AaABAg,@apriantosubagyo000,Janganlah percaya narasi antek asing jika keluar dari mulut seseorang yg kabur ke negara asing waktu negaranya huru hara 😂😂😂,-3,Negatif
2026-01-25 07:00:00,UgwcK4MFGEQwofhsy114AaABAg.ASLofAowNqwASLy6v42a0T,@OmBesar_Deltu-o7o,"Jadi ingat belum lama ini kata² "" KABUR AJA DULU "" 😅😂",-3,Negatif
2026-01-26 07:00:00,UgwcK4MFGEQwofhsy114AaABAg.ASLofAowNqwASNPlviB7w3,@mastur2215,​ @OmBesar_Deltu-o7o he..he..he...cari dukungan asing juga ya...atau lebih tepatnya cari perlindungan ke asing...betul2 tak tahu malu !!!,-2,Negatif
